date,venue_code,opp_code,hour,day_code,team,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,opp_gf_rolling,opp_ga_rolling,opp_sh_rolling,opp_sot_rolling,opp_dist_rolling,opp_fk_rolling,opp_pk_rolling,opp_pkatt_rolling,target
2024-05-16,1,4,21,3,1,1.4,2.0,14.4,5.2,18.520000000000003,0.4,0.2,0.2,2.2,1.8,16.4,6.0,18.04,1.0,0.4,0.4,0
2024-05-19,0,18,19,6,1,1.0,2.0,15.6,5.4,18.82,0.4,0.0,0.0,0.8,2.0,10.4,2.6,20.68,0.6,0.0,0.0,1
2018-09-29,0,4,16,5,2,1.4,1.8,12.4,3.8,18.619999999999997,0.4,0.0,0.0,2.8,1.4,16.4,8.0,17.58,1.4,0.2,0.2,1
2018-10-05,1,22,21,4,2,1.2,1.8,10.6,3.2,20.419999999999998,0.2,0.0,0.0,1.0,1.4,9.2,3.4,20.119999999999997,0.2,0.2,0.4,0
2018-10-27,1,24,16,5,2,0.8,1.8,10.0,3.2,16.42,0.2,0.0,0.0,0.8,0.6,12.4,3.2,19.139999999999997,0.2,0.0,0.0,1
2018-11-10,0,3,18,5,2,0.6,1.2,10.6,3.2,16.48,0.2,0.0,0.0,1.0,0.4,11.8,3.8,18.46,0.4,0.0,0.0,0
2018-11-25,1,11,12,6,2,0.8,1.2,9.2,3.2,16.04,0.0,0.0,0.0,1.0,0.8,9.0,2.6,19.900000000000002,0.8,0.2,0.2,1
2018-12-17,0,0,21,0,2,0.8,1.6,11.8,4.6,17.119999999999997,0.0,0.2,0.2,0.8,1.6,10.4,3.2,19.559999999999995,0.4,0.0,0.0,1
2018-12-22,1,25,20,5,2,0.8,1.4,11.0,4.8,16.86,0.0,0.2,0.2,1.2,1.8,12.2,4.0,19.380000000000003,0.4,0.0,0.0,1
2019-01-07,0,6,21,0,2,0.6,1.0,11.2,4.2,18.080000000000002,0.0,0.4,0.4,1.2,1.2,11.6,3.4,17.279999999999998,0.2,0.0,0.0,2
2019-01-13,1,23,16,6,2,0.8,1.0,11.2,4.2,17.759999999999998,0.0,0.4,0.4,1.2,0.8,12.8,3.4,19.3,0.2,0.2,0.2,2
2019-01-20,0,26,16,6,2,1.2,0.4,11.0,4.2,17.94,0.2,0.4,0.4,1.4,1.8,11.4,4.6,16.419999999999998,0.2,0.2,0.4,1
2019-02-02,0,22,16,5,2,1.4,0.6,9.0,2.6,18.32,0.2,0.2,0.2,1.4,1.0,11.0,3.0,16.96,0.6,0.4,0.4,0
2019-02-10,1,4,20,6,2,1.4,0.8,9.0,3.0,19.259999999999998,0.2,0.0,0.2,2.4,0.8,13.6,6.8,17.02,1.4,0.2,0.2,1
2019-03-03,0,24,20,6,2,0.8,0.4,9.6,3.6,18.580000000000002,0.0,0.2,0.4,1.2,0.6,13.6,4.2,16.36,0.4,0.2,0.2,0
2019-03-16,1,3,18,5,2,0.6,0.6,9.8,3.8,16.759999999999998,0.0,0.2,0.2,1.4,0.6,10.0,3.6,17.5,0.4,0.0,0.2,2
2019-04-21,0,21,16,6,2,2.0,1.2,10.6,4.8,16.96,0.2,0.2,0.4,1.8,1.2,15.8,6.6,17.639999999999997,0.4,0.0,0.0,0
2019-04-24,0,16,20,2,2,1.6,1.8,10.0,4.4,17.24,0.2,0.2,0.4,1.8,2.4,11.0,4.4,19.339999999999996,0.4,0.4,0.4,2
2019-04-27,1,0,13,5,2,1.4,1.6,9.0,3.8,18.12,0.2,0.2,0.4,0.8,1.8,7.6,1.6,17.36,0.6,0.2,0.2,1
2019-05-05,0,25,18,6,2,1.0,1.4,9.2,2.8,17.44,0.4,0.0,0.2,1.0,1.4,10.8,4.4,18.34,0.0,0.4,0.4,0
2019-05-12,1,6,18,6,2,1.0,1.4,9.0,2.8,15.34,0.2,0.0,0.2,1.0,0.8,12.4,4.6,17.419999999999998,0.4,0.2,0.2,2
2019-05-18,0,23,16,5,2,1.0,1.2,7.6,2.0,15.320000000000002,0.2,0.2,0.2,1.2,1.6,11.6,4.8,20.619999999999997,0.6,0.0,0.0,0
2019-08-16,1,4,21,4,2,1.0,1.0,8.6,1.6,14.48,0.2,0.2,0.2,1.4,0.8,13.4,5.8,18.0,0.6,0.2,0.2,2
2019-08-30,1,22,22,4,2,1.0,1.0,8.2,2.4,13.579999999999998,0.2,0.2,0.2,1.2,0.8,12.2,3.2,20.220000000000002,0.6,0.2,0.4,2
2019-09-22,1,0,18,6,2,0.8,0.6,10.0,3.4,17.38,0.6,0.0,0.2,0.8,0.6,9.0,2.4,15.780000000000001,0.2,0.0,0.0,2
2019-09-28,1,24,13,5,2,1.2,0.4,9.4,2.8,19.52,0.6,0.4,0.6,1.6,2.0,9.4,2.4,17.2,0.6,0.6,0.6,0
2019-10-06,0,6,14,6,2,1.0,0.4,11.4,3.0,20.1,0.8,0.4,0.6,0.4,1.2,5.6,1.6,20.119999999999997,0.2,0.0,0.2,0
2019-10-20,1,25,18,6,2,0.6,0.6,9.6,2.4,21.0,0.4,0.4,0.6,0.8,0.8,7.8,2.8,20.380000000000003,0.8,0.2,0.4,1
2019-10-26,0,3,21,5,2,0.8,0.8,11.4,3.0,20.119999999999997,0.4,0.4,0.4,0.6,0.2,12.6,2.6,16.240000000000002,0.4,0.2,0.2,0
2019-11-03,0,26,14,6,2,0.8,1.0,11.0,3.8,19.580000000000002,0.2,0.0,0.0,2.4,1.2,14.2,5.8,17.74,0.4,0.2,0.2,1
2019-11-10,1,17,14,6,2,0.8,0.8,10.6,3.4,21.080000000000002,0.0,0.0,0.0,1.0,1.2,9.2,1.4,19.6,0.2,0.4,0.4,2
2019-12-22,0,21,21,6,2,1.6,1.0,11.4,4.6,19.580000000000002,0.6,0.4,0.4,1.6,0.6,16.8,6.6,17.380000000000003,0.4,0.0,0.0,1
2020-01-03,0,23,21,4,2,1.2,0.8,8.4,3.0,20.44,0.4,0.4,0.4,1.2,0.6,13.8,4.4,16.04,0.4,0.4,0.4,1
2020-01-19,1,6,18,6,2,1.0,0.8,8.4,2.4,21.660000000000004,0.4,0.4,0.4,1.2,1.8,14.0,5.2,18.48,1.0,0.2,0.2,1
2020-02-09,0,22,14,6,2,0.6,1.0,10.8,2.4,18.66,0.2,0.2,0.2,1.8,2.0,9.2,3.2,19.26,0.4,0.0,0.0,0
2020-02-23,0,0,14,6,2,0.6,1.4,11.6,2.8,16.740000000000002,0.2,0.2,0.2,1.0,1.0,9.6,3.8,16.64,0.0,0.0,0.0,0
2020-03-01,1,26,14,6,2,0.6,1.6,10.0,2.8,17.080000000000002,0.6,0.0,0.0,1.8,1.4,10.2,4.4,19.68,0.0,0.2,0.2,2
2020-03-08,0,25,14,6,2,0.6,1.4,11.0,3.0,16.74,0.8,0.2,0.4,1.0,1.0,11.2,3.8,20.96,0.8,0.0,0.0,2
2020-06-14,1,3,14,6,2,1.4,1.2,11.4,3.6,17.580000000000002,1.0,0.2,0.4,1.8,1.2,11.2,3.8,18.860000000000003,0.8,0.2,0.2,1
2020-06-23,0,4,22,1,2,1.8,0.8,10.6,3.6,17.119999999999997,0.4,0.4,0.6,1.4,0.4,10.4,4.6,16.6,1.2,0.4,0.4,0
2020-06-27,1,18,14,5,2,1.6,1.0,8.6,2.8,17.44,0.2,0.2,0.2,0.6,1.6,11.2,2.4,16.979999999999997,0.2,0.4,0.4,2
2020-07-01,0,24,19,2,2,1.4,1.0,8.8,2.8,18.4,0.0,0.4,0.4,0.6,1.4,6.8,1.6,17.76,0.2,0.0,0.0,2
2020-07-05,1,21,14,6,2,1.6,0.8,9.2,2.8,19.48,0.0,0.4,0.4,1.8,0.2,12.6,6.8,19.22,0.6,0.4,0.4,0
2020-07-09,1,23,22,3,2,1.2,0.6,9.6,2.6,19.520000000000003,0.0,0.2,0.2,1.4,0.6,11.0,4.4,17.119999999999997,0.4,0.2,0.2,0
2020-07-12,0,17,17,6,2,1.2,1.0,9.8,2.8,20.259999999999998,0.0,0.2,0.2,1.6,1.8,12.0,3.4,20.34,1.2,0.4,0.4,2
2020-07-16,1,16,21,3,2,1.6,1.0,11.0,3.8,19.880000000000003,0.0,0.2,0.2,1.2,1.4,9.0,2.8,19.0,0.8,0.0,0.0,0
2020-10-04,0,0,14,6,2,0.4,2.0,10.2,3.4,19.68,0.4,0.0,0.0,0.4,2.2,7.4,1.6,17.259999999999998,0.4,0.0,0.0,0
2020-10-31,1,23,16,5,2,0.8,0.8,11.4,3.6,18.1,0.2,0.0,0.0,1.0,0.8,14.4,2.8,16.6,0.2,0.0,0.0,2
2020-11-08,0,25,18,6,2,0.8,0.8,12.8,3.6,17.7,0.4,0.0,0.0,0.6,1.8,7.8,2.2,18.2,0.2,0.2,0.4,0
2020-12-04,1,6,21,4,2,1.6,1.0,12.8,4.4,17.380000000000003,0.8,0.2,0.2,1.6,2.2,12.0,4.8,16.38,0.4,0.2,0.2,0
2020-12-12,0,24,14,5,2,1.6,1.2,12.2,3.4,17.68,0.8,0.2,0.2,1.6,1.2,7.2,3.2,23.66,0.6,0.8,0.8,1
2020-12-15,0,21,22,1,2,1.6,1.4,11.4,3.2,18.32,0.6,0.4,0.4,1.2,1.4,12.6,4.0,17.96,0.2,0.0,0.0,0
2020-12-22,0,26,22,1,2,1.2,1.6,9.2,2.4,20.2,0.4,0.4,0.4,1.2,0.8,10.6,2.4,17.4,0.6,0.4,0.4,1
2020-12-31,1,22,14,3,2,1.2,1.6,10.0,2.6,19.1,0.2,0.4,0.4,0.6,1.4,10.8,3.4,18.42,0.6,0.0,0.0,0
2021-01-06,1,4,21,2,2,1.0,1.0,9.0,2.2,18.72,0.4,0.2,0.2,1.8,0.8,18.8,6.6,16.419999999999998,0.6,0.0,0.4,0
2021-01-31,0,4,21,6,2,1.8,1.2,9.0,3.2,16.8,0.6,0.0,0.0,2.2,0.6,15.2,6.4,17.2,0.8,0.0,0.2,0
2021-02-07,1,24,16,6,2,1.8,1.4,8.6,3.0,17.72,0.6,0.0,0.0,1.0,1.0,11.8,3.8,19.639999999999997,0.6,0.0,0.2,1
2021-02-21,1,26,21,6,2,2.6,1.4,10.0,4.4,15.4,0.4,0.0,0.0,1.2,1.4,7.0,2.6,18.4,0.6,0.4,0.6,1
2021-03-07,1,13,21,6,2,1.6,1.0,11.8,4.6,16.66,0.4,0.2,0.2,1.6,1.4,10.2,3.8,19.119999999999997,0.0,0.0,0.2,2
2021-03-10,0,3,19,2,2,1.8,0.8,11.6,5.0,15.8,0.4,0.2,0.4,1.2,1.0,13.8,6.0,16.72,0.6,0.0,0.0,0
2021-03-14,0,6,14,6,2,1.8,1.0,10.2,5.0,15.719999999999999,0.4,0.2,0.4,2.0,1.8,8.4,3.8,16.44,0.4,0.0,0.0,1
2021-04-07,0,22,21,2,2,1.0,1.0,8.8,3.0,16.78,0.4,0.2,0.4,1.4,1.6,11.0,3.8,15.76,0.4,0.0,0.2,1
2021-04-10,1,0,16,5,2,1.0,1.0,9.0,2.6,17.14,0.6,0.0,0.2,0.8,1.8,8.2,2.8,18.6,0.4,0.2,0.4,1
2021-04-21,0,5,20,2,2,0.6,0.8,10.0,2.6,16.860000000000003,0.6,0.0,0.0,1.0,0.8,7.2,2.0,17.66,0.0,0.2,0.2,1
2021-04-25,1,3,21,6,2,0.4,0.4,12.4,3.0,18.04,0.6,0.0,0.0,1.8,0.4,10.8,6.2,17.46,0.0,0.0,0.0,2
2021-04-28,1,25,19,2,2,0.8,0.6,13.4,3.4,17.32,0.6,0.0,0.0,0.8,1.2,8.0,3.0,17.66,0.4,0.4,0.4,1
2021-05-03,0,23,21,0,2,1.0,0.8,12.4,4.0,17.28,0.2,0.0,0.0,2.0,1.0,12.8,4.4,16.880000000000003,0.0,0.2,0.4,2
2021-05-16,1,21,18,6,2,1.4,1.2,9.8,3.6,18.419999999999998,0.2,0.0,0.0,2.2,0.6,17.0,5.6,18.279999999999998,0.6,0.2,0.2,0
2021-08-21,1,4,22,5,2,0.4,1.2,8.4,2.4,19.9,0.2,0.0,0.0,1.8,1.4,14.0,5.4,16.78,0.6,0.0,0.0,1
2021-08-28,0,6,17,5,2,0.2,1.0,9.0,3.0,19.64,0.4,0.0,0.0,1.2,1.2,6.2,1.8,22.66,0.4,0.4,0.4,2
2021-09-18,0,3,16,5,2,0.8,0.6,11.6,3.6,16.68,0.4,0.0,0.0,1.8,1.0,14.2,3.4,17.839999999999996,0.4,0.0,0.0,1
2021-09-25,0,24,16,5,2,1.0,0.6,11.0,2.8,15.62,0.4,0.0,0.0,2.0,1.4,11.2,4.0,18.34,0.6,0.2,0.2,1
2021-10-01,1,0,21,4,2,1.0,0.6,10.2,2.4,15.86,0.2,0.0,0.0,0.2,1.4,8.0,2.4,17.5,0.2,0.0,0.0,2
2021-10-23,1,26,21,5,2,1.0,0.6,12.0,2.8,16.08,0.2,0.0,0.2,1.4,0.6,10.6,4.8,14.86,0.2,0.0,0.0,2
2021-10-31,0,22,21,6,2,1.2,1.0,14.0,4.0,16.580000000000002,0.2,0.2,0.6,1.4,0.6,11.4,3.8,19.839999999999996,1.0,0.0,0.0,1
2021-12-01,0,21,21,2,2,0.8,1.0,14.6,4.2,16.740000000000002,0.6,0.0,0.0,2.0,0.8,16.8,5.4,18.6,0.4,0.0,0.0,0
2021-12-11,1,23,21,5,2,0.4,0.8,13.2,3.0,18.520000000000003,0.6,0.0,0.0,1.6,0.8,12.6,4.0,16.72,0.2,0.0,0.0,0
2021-12-19,1,5,16,6,2,0.4,0.8,12.8,2.6,18.84,0.4,0.0,0.0,0.8,2.4,10.8,3.0,18.82,0.4,0.0,0.2,2
2021-12-22,1,21,21,2,2,1.0,1.2,13.2,3.4,18.56,0.4,0.0,0.0,1.4,0.2,17.4,6.2,18.98,0.8,0.0,0.0,0
2022-01-09,0,0,18,6,2,1.4,1.2,12.6,3.6,18.82,0.2,0.0,0.0,1.0,2.2,10.2,2.6,19.68,0.6,0.2,0.2,1
2022-02-20,1,22,21,6,2,1.6,1.0,10.0,3.2,17.880000000000003,0.2,0.0,0.0,0.8,0.2,11.2,3.8,17.46,0.8,0.2,0.2,2
2022-02-27,0,4,21,6,2,1.8,0.8,10.0,3.6,17.139999999999997,0.2,0.0,0.2,2.4,1.2,10.2,3.8,15.52,0.0,0.0,0.0,0
2022-04-09,0,26,18,5,2,1.2,1.6,14.2,5.8,16.520000000000003,0.4,0.2,0.2,1.2,1.0,11.0,3.6,15.440000000000001,0.0,0.0,0.0,1
2022-04-17,1,6,18,6,2,1.4,1.0,15.4,6.4,15.84,0.4,0.2,0.2,1.0,1.4,11.4,4.2,17.8,0.6,0.2,0.2,0
2022-04-30,1,3,21,5,2,1.4,1.4,13.6,6.2,15.780000000000001,0.4,0.0,0.2,1.4,0.6,12.8,2.8,18.339999999999996,0.4,0.4,0.4,2
2022-05-07,1,24,16,5,2,1.6,1.2,11.2,4.6,16.1,0.6,0.2,0.4,0.6,1.2,6.4,1.6,20.859999999999996,0.2,0.2,0.2,1
2022-05-15,1,19,19,6,2,1.0,1.0,9.2,3.4,16.34,0.2,0.2,0.4,0.8,1.2,11.6,2.8,19.18,0.6,0.0,0.0,2
2022-05-22,0,23,22,6,2,1.4,0.6,10.0,4.6,16.4,0.2,0.2,0.4,1.2,1.0,11.4,4.2,15.98,0.2,0.0,0.0,0
2022-08-21,1,24,17,6,2,0.4,0.4,13.0,4.2,16.64,0.0,0.0,0.0,0.8,0.8,13.4,3.0,19.08,1.6,0.2,0.2,2
2022-09-04,1,10,16,6,2,1.4,0.2,15.6,4.8,17.759999999999998,0.0,0.0,0.2,0.4,1.8,8.2,2.0,19.64,0.6,0.0,0.0,0
2022-09-30,1,1,21,4,2,2.4,0.8,15.4,5.0,17.419999999999998,0.0,0.2,0.4,0.6,1.0,10.2,3.2,18.44,0.4,0.0,0.0,2
2022-10-08,0,23,18,5,2,3.0,0.8,16.2,5.2,17.16,0.2,0.4,0.6,1.0,2.0,11.8,4.0,18.48,0.4,0.0,0.0,1
2022-10-15,1,3,21,5,2,2.4,1.0,16.6,4.6,17.44,0.6,0.4,0.4,2.0,1.0,14.0,5.6,16.82,0.2,0.0,0.0,0
2022-10-23,0,4,21,6,2,2.0,1.2,15.6,4.2,17.64,1.0,0.2,0.2,1.8,0.6,16.6,5.4,15.52,0.4,0.0,0.0,0
2022-10-30,1,26,18,6,2,1.4,1.6,13.8,3.0,18.160000000000004,1.0,0.2,0.2,0.8,1.0,9.2,4.2,19.8,0.2,0.2,0.2,2
2022-11-08,1,25,20,1,2,0.8,1.8,12.4,4.4,18.259999999999998,0.4,0.0,0.0,1.4,1.0,10.8,4.6,18.76,0.4,0.0,0.2,2
2023-01-14,0,22,21,5,2,1.0,0.4,15.2,4.6,18.86,0.2,0.0,0.0,1.4,0.8,11.6,5.4,16.84,0.4,0.0,0.0,0
2023-01-22,1,21,21,6,2,1.0,1.0,12.6,3.6,18.279999999999998,0.2,0.0,0.0,1.6,1.4,16.4,4.0,18.32,0.6,0.6,0.6,0
2023-01-29,0,6,18,6,2,0.8,1.0,14.0,2.8,17.48,0.2,0.0,0.0,0.6,0.6,14.6,5.2,18.6,0.2,0.0,0.0,0
2023-02-11,0,24,21,5,2,1.0,1.4,12.6,3.4,17.940000000000005,0.0,0.0,0.0,0.4,1.4,10.8,2.8,17.2,0.2,0.0,0.0,2
2023-02-19,0,3,18,6,2,1.4,1.6,11.4,3.4,16.2,0.0,0.0,0.0,1.4,0.4,13.0,5.0,15.66,0.2,0.0,0.0,0
2023-03-05,0,20,18,6,2,1.6,1.4,11.6,3.4,16.64,0.2,0.0,0.0,2.4,2.2,12.8,5.8,16.3,1.0,0.8,1.0,1
2023-03-12,1,4,21,6,2,1.6,1.2,13.8,4.0,15.280000000000001,0.2,0.0,0.0,1.4,0.2,12.6,4.0,14.74,0.6,0.0,0.2,0
2023-03-17,0,25,21,4,2,0.8,1.2,13.4,2.8,15.76,0.4,0.0,0.0,0.8,1.4,12.2,3.2,19.18,0.6,0.0,0.0,2
2023-04-01,1,11,16,5,2,1.0,1.2,14.2,3.2,16.2,0.6,0.2,0.2,2.6,2.0,9.8,5.4,17.8,0.2,0.0,0.0,1
2023-04-08,0,10,16,5,2,1.0,1.0,15.8,3.4,16.419999999999998,0.6,0.2,0.2,1.6,1.2,11.2,4.2,17.419999999999998,0.8,0.6,0.6,2
2023-04-15,1,22,16,5,2,1.0,0.6,14.8,4.2,15.320000000000002,0.4,0.2,0.2,1.0,0.6,13.2,3.4,19.02,0.4,0.0,0.2,2
2023-04-22,0,1,16,5,2,1.4,0.6,14.2,4.6,16.18,0.4,0.2,0.2,1.4,1.6,10.0,3.2,15.7,0.4,0.2,0.2,2
2023-04-27,1,23,22,3,2,1.8,0.6,14.0,4.6,16.08,0.4,0.2,0.2,1.6,1.0,10.4,3.6,18.72,0.0,0.0,0.0,0
2023-05-13,0,26,18,5,2,1.0,0.8,13.8,3.8,18.26,0.4,0.2,0.2,2.0,1.6,17.6,6.2,17.06,0.8,0.0,0.4,0
2023-05-20,1,6,16,5,2,0.8,1.8,13.2,3.4,17.4,0.4,0.4,0.4,0.6,1.6,11.6,4.6,17.84,1.0,0.0,0.0,2
2023-05-28,1,9,19,6,2,0.8,2.0,13.2,4.4,15.52,0.4,0.4,0.4,2.0,2.2,14.6,7.0,16.6,0.6,0.4,0.4,0
2023-06-04,0,21,18,6,2,0.6,2.0,15.6,4.8,14.9,0.6,0.2,0.2,1.0,1.0,11.4,3.6,19.639999999999997,1.2,0.0,0.0,1
2023-08-12,1,21,21,5,2,0.8,2.0,14.2,5.2,15.38,0.4,0.2,0.4,1.2,0.8,11.0,3.0,19.2,1.0,0.2,0.2,0
2023-09-03,0,18,16,6,2,1.4,1.2,13.6,4.4,17.1,0.4,0.4,0.6,1.4,1.2,11.8,4.4,17.0,0.8,0.2,0.2,1
2023-09-22,0,0,21,4,2,1.8,0.8,11.6,3.6,16.2,0.2,0.4,0.4,1.0,1.4,11.0,2.2,17.820000000000004,0.4,0.0,0.2,2
2023-09-27,1,11,19,2,2,2.2,0.4,12.4,4.0,16.259999999999998,0.4,0.4,0.4,3.0,1.2,12.2,5.8,16.84,0.4,0.2,0.2,1
2023-09-30,0,22,21,5,2,2.2,0.8,12.4,4.4,16.7,0.2,0.4,0.4,2.2,1.6,9.8,3.6,17.72,0.2,0.2,0.2,0
2023-10-06,1,1,21,4,2,1.4,1.0,13.6,4.2,15.74,0.2,0.0,0.0,1.8,3.0,15.2,5.4,16.54,0.8,0.2,0.2,2
2023-10-22,0,4,21,6,2,2.0,1.0,16.0,5.4,15.1,0.2,0.0,0.0,2.6,1.2,16.4,6.6,17.080000000000002,0.6,0.0,0.0,0
2023-10-29,1,24,18,6,2,1.4,1.2,14.0,4.4,15.84,0.2,0.0,0.0,1.0,1.4,9.6,3.2,21.36,1.0,0.0,0.0,1
2023-11-05,0,26,18,6,2,1.4,1.6,14.2,5.2,15.819999999999999,0.0,0.0,0.0,1.2,1.4,8.2,2.4,15.459999999999999,0.0,0.6,0.6,2
2023-11-10,1,6,21,4,2,1.6,1.6,16.0,5.8,15.819999999999999,0.0,0.0,0.0,0.8,1.8,14.2,4.2,17.44,0.4,0.0,0.2,2
2023-12-16,1,3,16,5,2,2.6,1.4,15.6,6.4,15.580000000000002,0.0,0.2,0.2,1.4,1.0,15.8,5.0,16.42,0.6,0.0,0.0,2
2024-01-04,0,23,19,3,2,1.8,0.4,14.8,5.8,15.4,0.0,0.0,0.4,0.8,1.2,13.8,4.0,20.119999999999997,0.4,0.0,0.0,2
2024-01-13,1,22,18,5,2,2.0,0.2,15.2,5.6,15.080000000000002,0.0,0.0,0.4,1.0,0.4,13.8,4.0,16.12,0.4,0.0,0.0,2
2024-01-20,0,24,18,5,2,1.6,0.4,15.4,5.4,14.820000000000002,0.2,0.0,0.4,1.8,0.8,8.0,3.6,21.119999999999997,0.6,0.4,0.4,0
2024-02-12,0,1,21,0,2,1.6,0.4,10.4,3.4,16.2,0.4,0.0,0.0,0.6,1.8,13.6,3.2,20.04,0.6,0.0,0.0,1
2024-02-25,0,5,16,6,2,1.4,0.6,10.6,4.0,17.16,0.2,0.0,0.0,0.0,1.0,9.0,2.2,17.880000000000003,0.6,0.0,0.0,0
2024-03-03,1,4,21,6,2,1.6,1.0,10.0,3.6,16.66,0.2,0.0,0.0,2.6,1.0,13.0,5.2,14.5,0.4,0.2,0.2,1
2024-03-16,1,0,21,5,2,1.2,1.0,8.8,3.2,15.62,0.0,0.0,0.0,0.6,0.6,12.2,3.4,18.160000000000004,0.6,0.0,0.0,2
2024-03-31,0,21,21,6,2,1.6,1.0,9.6,3.2,15.219999999999999,0.0,0.0,0.0,2.4,1.0,15.8,7.4,17.18,0.6,0.0,0.0,0
2024-04-14,1,26,18,6,2,1.0,1.0,8.2,2.4,16.02,0.0,0.0,0.0,2.6,1.2,10.2,5.2,13.860000000000003,0.2,0.0,0.2,1
2024-04-27,0,3,21,5,2,1.2,0.8,12.0,4.0,17.32,0.4,0.0,0.0,1.0,1.8,13.2,4.4,18.54,0.0,0.2,0.2,0
2024-05-15,0,6,22,2,2,1.4,1.4,11.8,4.0,16.54,0.4,0.0,0.0,1.6,1.8,13.0,5.2,17.580000000000002,0.0,0.2,0.2,0
2024-05-19,1,23,19,6,2,1.4,1.6,10.6,3.2,16.52,0.2,0.0,0.0,1.6,1.2,10.6,3.2,16.2,0.2,0.2,0.2,2
2024-05-25,0,20,18,5,2,1.6,1.4,10.2,3.4,16.3,0.2,0.0,0.0,1.6,1.4,12.2,5.2,17.360000000000003,0.2,0.2,0.4,2
2024-08-15,1,11,19,3,2,1.6,0.8,10.2,3.4,17.32,0.2,0.0,0.0,3.2,1.2,15.6,5.4,17.06,0.4,0.4,0.4,1
2024-08-24,0,4,19,5,2,1.4,1.0,10.2,3.8,18.68,0.4,0.0,0.0,2.2,0.4,14.2,5.6,17.7,0.6,0.4,0.4,0
2024-08-28,1,24,19,2,2,1.2,1.0,8.6,2.8,19.76,0.4,0.2,0.2,1.0,2.2,11.2,2.6,17.060000000000002,0.0,0.4,0.4,2
2024-08-31,1,3,19,5,2,1.2,0.6,9.8,3.2,18.5,0.2,0.2,0.2,1.6,1.2,13.8,4.6,16.04,0.2,0.0,0.0,0
2024-09-22,1,6,16,6,2,1.4,1.0,9.4,2.8,17.36,0.0,0.2,0.2,2.6,2.0,11.6,5.6,16.660000000000004,1.0,0.0,0.2,2
2024-09-29,1,23,16,6,2,1.8,0.8,10.0,3.6,16.46,0.0,0.0,0.0,0.8,1.0,14.4,4.6,19.84,0.4,0.0,0.0,1
2024-11-10,0,25,18,6,2,1.4,1.0,14.2,4.4,18.2,0.2,0.0,0.4,1.2,1.8,9.8,2.6,19.32,0.2,0.6,0.6,1
2024-11-24,1,22,21,6,2,1.4,1.0,15.0,3.6,18.360000000000003,0.2,0.0,0.4,1.0,0.6,14.2,5.6,18.92,0.6,0.2,0.2,2
2024-12-01,0,20,18,6,2,1.4,0.6,15.2,4.0,16.6,0.0,0.0,0.0,1.6,1.6,13.6,4.4,16.9,0.2,0.0,0.0,2
2024-12-04,1,21,21,2,2,1.0,0.6,15.6,4.2,17.14,0.0,0.0,0.0,2.2,1.0,13.0,5.2,18.14,0.4,0.2,0.2,2
2024-12-08,1,26,16,6,2,1.4,0.8,13.4,4.6,16.02,0.0,0.0,0.0,2.0,1.2,14.2,5.0,16.479999999999997,0.2,0.4,0.4,2
2024-12-15,0,0,16,6,2,1.6,0.6,12.4,3.8,17.080000000000002,0.0,0.0,0.0,1.0,1.6,9.8,3.2,20.080000000000002,0.2,0.2,0.2,1
2018-09-29,0,21,20,5,3,1.4,0.6,12.4,4.2,19.16,0.2,0.0,0.0,2.0,1.2,18.0,5.4,18.8,1.0,0.6,0.6,1
2018-10-20,0,26,18,5,3,1.4,0.2,12.8,5.2,19.380000000000003,0.2,0.0,0.0,1.0,0.8,15.4,4.2,18.9,0.4,0.0,0.2,1
2018-10-27,1,22,20,5,3,1.4,0.2,12.0,4.2,19.880000000000003,0.2,0.0,0.0,1.2,0.8,10.0,4.0,21.839999999999996,0.2,0.4,0.6,2
2018-11-10,1,2,18,5,3,1.0,0.4,11.8,3.8,18.46,0.4,0.0,0.0,0.6,1.2,10.6,3.2,16.48,0.2,0.0,0.0,2
2018-11-24,1,4,20,5,3,1.6,0.8,12.0,3.8,17.5,0.6,0.0,0.0,3.2,2.0,14.6,5.8,18.52,0.8,0.6,0.6,1
2018-12-08,1,0,13,5,3,1.6,1.0,10.4,3.0,18.28,0.8,0.0,0.0,1.2,1.2,11.6,3.8,18.839999999999996,0.2,0.0,0.0,2
2018-12-15,0,25,16,5,3,1.8,1.0,10.0,3.2,17.68,0.8,0.0,0.0,0.8,1.6,13.0,4.0,19.919999999999998,0.6,0.0,0.0,2
2019-01-06,0,23,16,6,3,1.8,0.8,10.4,3.4,17.8,0.6,0.4,0.4,1.2,0.6,13.2,4.2,19.8,0.2,0.2,0.2,1
2019-02-09,1,21,16,5,3,1.4,0.4,13.6,5.2,18.98,0.8,0.2,0.2,2.2,1.0,20.6,7.2,18.04,0.8,0.0,0.0,0
2019-02-24,1,26,16,6,3,1.4,0.8,10.6,4.0,16.880000000000003,0.6,0.0,0.0,1.2,1.2,9.8,3.8,15.66,0.2,0.2,0.2,2
2019-03-03,0,22,18,6,3,1.2,0.8,10.6,3.8,18.12,0.6,0.0,0.0,1.0,0.2,8.8,2.2,17.92,0.8,0.0,0.0,2
2019-03-16,0,2,18,5,3,1.4,0.6,10.0,3.6,17.5,0.4,0.0,0.2,0.6,0.6,9.8,3.8,16.759999999999998,0.0,0.2,0.2,0
